Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
22.28,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.29,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.3,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.31,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.32,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.33,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.34,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.35,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.36,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.37,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.38,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.39,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.4,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.41,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.42,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.43,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.44,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.45,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.46,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.47,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.48,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.49,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.5,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.51,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.52,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.53,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.54,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.55,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.56,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.57,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.58,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.59,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.6,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.61,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.62,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.63,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.64,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.65,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.66,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.67,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.68,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.69,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.7,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.71,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.72,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.73,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.74,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.75,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.76,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.77,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.78,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.79,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.8,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.81,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.82,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.83,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.84,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.85,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.86,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.87,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.88,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.89,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.9,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.91,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.92,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.93,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.94,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.95,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.96,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.97,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.98,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
22.99,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.0,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.01,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.02,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.03,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.04,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.05,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.06,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.07,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.08,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.09,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.1,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.11,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.12,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.13,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.14,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.15,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.16,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.17,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.18,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.19,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.2,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.21,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.22,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.23,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.24,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.25,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.26,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.27,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.28,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.29,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.3,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.31,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.32,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.33,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.34,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.35,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.36,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.37,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.38,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.39,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.4,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.41,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.42,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.43,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.44,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.45,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.04,OPTIMA,0.0
23.46,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.04,OPTIMA,0.0
23.47,-14.79,-103.86,1.4,0.19,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.05,OPTIMA,0.0
23.48,-14.79,-103.86,1.4,-0.38,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.49,-14.79,-103.86,1.4,0.16,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.5,-14.79,-103.86,1.4,0.03,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.51,-14.79,-103.86,1.4,0.01,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.52,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.53,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.54,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.55,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.56,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.57,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.58,-14.79,-103.86,1.4,0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.59,-14.79,-103.86,1.4,0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.6,-14.79,-103.86,1.4,0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.61,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.62,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.63,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.64,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.65,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.66,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.67,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.68,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.69,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.7,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.71,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.72,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.73,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.74,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.75,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.76,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.77,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.78,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.79,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.8,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.81,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.82,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.83,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.84,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.85,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.86,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.87,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.88,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.89,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.9,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.91,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.92,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.93,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.94,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.95,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.96,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.97,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.98,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
23.99,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.0,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.01,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.02,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.03,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.04,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.05,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.06,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.07,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.08,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.09,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.1,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.11,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.12,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.13,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.14,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.15,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.16,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.17,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.18,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.19,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.2,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.21,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.22,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.23,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.24,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.25,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.26,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.27,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.28,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.05,OPTIMA,0.0
24.29,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.3,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.05,OPTIMA,0.0
24.31,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.32,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.05,OPTIMA,0.0
24.33,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.34,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.05,OPTIMA,0.0
24.35,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,-0.0,14.05,OPTIMA,0.0
24.36,-14.79,-103.86,1.4,-0.0,AEB_FULL,BLOQUEO_RUTA_N2,0.0,14.05,OPTIMA,0.0
