Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
121.76,43.68,-9.3,80.0,0.02,PATROL,NONE,14.61,19.71,OPTIMA,0.0
121.77,43.68,-9.34,80.0,0.02,PATROL,NONE,14.65,19.66,OPTIMA,0.0
121.78,43.68,-9.38,80.0,0.02,PATROL,NONE,14.68,19.62,OPTIMA,0.0
121.79,43.68,-9.42,80.0,0.01,PATROL,NONE,14.7,19.59,OPTIMA,0.0
121.8,43.68,-9.46,80.0,0.01,PATROL,NONE,14.72,19.56,OPTIMA,0.0
121.81,43.68,-9.5,80.0,0.01,PATROL,NONE,14.74,19.54,OPTIMA,0.0
121.82,43.68,-9.54,80.0,0.01,PATROL,NONE,14.75,19.52,OPTIMA,0.0
121.83,43.68,-9.58,80.0,0.01,PATROL,NONE,14.76,19.51,OPTIMA,0.0
121.84,43.68,-9.62,80.0,0.01,PATROL,NONE,14.77,19.5,OPTIMA,0.0
121.85,43.68,-9.67,80.0,0.01,PATROL,NONE,14.78,19.49,OPTIMA,0.0
121.86,43.68,-9.71,80.0,0.01,PATROL,NONE,14.78,19.48,OPTIMA,0.0
121.87,43.69,-9.75,80.0,0.01,PATROL,NONE,14.79,19.47,OPTIMA,0.0
121.88,43.69,-9.79,80.0,0.01,PATROL,NONE,14.79,19.47,OPTIMA,0.0
121.89,43.69,-9.83,80.0,0.01,PATROL,NONE,14.79,19.47,OPTIMA,0.0
121.9,43.69,-9.87,80.0,0.11,PATROL,NONE,14.8,19.46,OPTIMA,0.0
121.91,43.69,-9.91,80.0,0.02,PATROL,NONE,14.8,19.46,OPTIMA,0.0
121.92,43.69,-9.95,80.0,-0.02,PATROL,NONE,14.85,19.4,OPTIMA,0.0
121.93,43.69,-10.0,80.0,-0.02,PATROL,NONE,14.86,19.38,OPTIMA,0.0
121.94,43.69,-10.04,80.0,-0.01,PATROL,NONE,14.88,19.36,OPTIMA,0.0
121.95,43.69,-10.08,80.0,-0.01,PATROL,NONE,14.89,19.34,OPTIMA,0.0
121.96,43.69,-10.12,80.0,-0.01,PATROL,NONE,14.9,19.33,OPTIMA,0.0
121.97,43.69,-10.16,80.0,-0.01,PATROL,NONE,14.91,19.32,OPTIMA,0.0
121.98,43.69,-10.2,80.0,-0.01,PATROL,NONE,14.91,19.31,OPTIMA,0.0
121.99,43.69,-10.24,80.0,-0.01,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.0,43.69,-10.29,80.0,-0.01,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.01,43.69,-10.33,80.0,-0.01,PATROL,NONE,14.93,19.3,OPTIMA,0.0
122.02,43.7,-10.37,80.0,-0.11,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.03,43.7,-10.41,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.04,43.7,-10.45,80.0,0.02,PATROL,NONE,14.89,19.35,OPTIMA,0.0
122.05,43.7,-10.49,80.0,0.02,PATROL,NONE,14.87,19.37,OPTIMA,0.0
122.06,43.7,-10.53,80.0,0.02,PATROL,NONE,14.86,19.38,OPTIMA,0.0
122.07,43.7,-10.58,80.0,0.01,PATROL,NONE,14.85,19.4,OPTIMA,0.0
122.08,43.7,-10.62,80.0,0.11,PATROL,NONE,14.84,19.41,OPTIMA,0.0
122.09,43.7,-10.66,80.0,0.02,PATROL,NONE,14.84,19.41,OPTIMA,0.0
122.1,43.7,-10.7,80.0,-0.02,PATROL,NONE,14.87,19.36,OPTIMA,0.0
122.11,43.7,-10.74,80.0,-0.01,PATROL,NONE,14.89,19.35,OPTIMA,0.0
122.12,43.7,-10.78,80.0,-0.01,PATROL,NONE,14.9,19.33,OPTIMA,0.0
122.13,43.7,-10.82,80.0,-0.11,PATROL,NONE,14.9,19.32,OPTIMA,0.0
122.14,43.7,-10.87,80.0,-0.01,PATROL,NONE,14.91,19.32,OPTIMA,0.0
122.15,43.7,-10.91,80.0,0.02,PATROL,NONE,14.87,19.37,OPTIMA,0.0
122.16,43.7,-10.95,80.0,0.02,PATROL,NONE,14.86,19.38,OPTIMA,0.0
122.17,43.7,-10.99,80.0,0.02,PATROL,NONE,14.85,19.4,OPTIMA,0.0
122.18,43.7,-11.03,80.0,0.01,PATROL,NONE,14.84,19.41,OPTIMA,0.0
122.19,43.7,-11.07,80.0,0.01,PATROL,NONE,14.83,19.42,OPTIMA,0.0
122.2,43.7,-11.11,80.0,0.11,PATROL,NONE,14.83,19.42,OPTIMA,0.0
122.21,43.71,-11.15,80.0,0.02,PATROL,NONE,14.83,19.42,OPTIMA,0.0
122.22,43.71,-11.2,80.0,-0.02,PATROL,NONE,14.87,19.37,OPTIMA,0.0
122.23,43.71,-11.24,80.0,-0.02,PATROL,NONE,14.88,19.36,OPTIMA,0.0
122.24,43.71,-11.28,80.0,-0.01,PATROL,NONE,14.89,19.34,OPTIMA,0.0
122.25,43.71,-11.32,80.0,-0.01,PATROL,NONE,14.9,19.33,OPTIMA,0.0
122.26,43.71,-11.36,80.0,-0.01,PATROL,NONE,14.91,19.32,OPTIMA,0.0
122.27,43.71,-11.4,80.0,-0.01,PATROL,NONE,14.91,19.31,OPTIMA,0.0
122.28,43.71,-11.44,80.0,-0.01,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.29,43.71,-11.49,80.0,-0.01,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.3,43.71,-11.53,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.31,43.71,-11.57,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.32,43.71,-11.61,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.33,43.71,-11.65,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.34,43.71,-11.69,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.35,43.72,-11.73,80.0,-0.0,PATROL,NONE,14.93,19.28,OPTIMA,0.0
122.36,43.72,-11.78,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.37,43.72,-11.82,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.38,43.72,-11.86,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.39,43.72,-11.9,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.4,43.72,-11.94,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.41,43.72,-11.98,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.42,43.72,-12.03,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.43,43.72,-12.07,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.44,43.72,-12.11,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.45,43.72,-12.15,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.46,43.72,-12.19,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.47,43.72,-12.23,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.48,43.72,-12.27,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.49,43.73,-12.32,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.5,43.73,-12.36,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.51,43.73,-12.4,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.52,43.73,-12.44,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.53,43.73,-12.48,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.54,43.73,-12.52,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.55,43.73,-12.57,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.56,43.73,-12.61,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.57,43.73,-12.65,1.58,-0.0,AEB_FULL,NONE,14.94,0.38,OPTIMA,0.0
122.58,43.73,-12.69,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.59,43.73,-12.73,80.0,-0.0,PATROL,NONE,14.73,19.55,OPTIMA,0.0
122.6,43.73,-12.77,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.61,43.73,-12.81,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.62,43.73,-12.86,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.63,43.74,-12.9,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.64,43.74,-12.94,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.65,43.74,-12.98,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.66,43.74,-13.02,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.67,43.74,-13.06,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.68,43.74,-13.11,80.0,-0.11,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.69,43.74,-13.15,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.7,43.74,-13.19,80.0,0.09,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.71,43.74,-13.23,80.0,0.04,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.72,43.74,-13.27,80.0,-0.09,PATROL,NONE,14.93,19.3,OPTIMA,0.0
122.73,43.74,-13.31,80.0,-0.01,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.74,43.74,-13.35,80.0,0.02,PATROL,NONE,14.88,19.35,OPTIMA,0.0
122.75,43.74,-13.4,80.0,0.12,PATROL,NONE,14.87,19.37,OPTIMA,0.0
122.76,43.74,-13.44,80.0,0.02,PATROL,NONE,14.87,19.37,OPTIMA,0.0
122.77,43.74,-13.48,80.0,-0.01,PATROL,NONE,14.89,19.34,OPTIMA,0.0
122.78,43.74,-13.52,80.0,-0.01,PATROL,NONE,14.9,19.33,OPTIMA,0.0
122.79,43.74,-13.56,80.0,-0.01,PATROL,NONE,14.91,19.32,OPTIMA,0.0
122.8,43.75,-13.6,80.0,-0.01,PATROL,NONE,14.91,19.31,OPTIMA,0.0
122.81,43.75,-13.64,80.0,-0.0,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.82,43.75,-13.69,80.0,-0.0,PATROL,NONE,14.92,19.3,OPTIMA,0.0
122.83,43.75,-13.73,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.84,43.75,-13.77,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.85,43.75,-13.81,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.86,43.75,-13.85,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.87,43.75,-13.89,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
122.88,43.75,-13.93,80.0,-0.0,PATROL,NONE,14.93,19.28,OPTIMA,0.0
122.89,43.75,-13.98,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
122.9,43.75,-14.02,80.0,0.2,PATROL,NONE,14.93,19.28,OPTIMA,0.0
122.91,43.75,-14.06,80.0,0.03,PATROL,NONE,14.74,19.53,OPTIMA,0.0
122.92,43.76,-14.1,80.0,-0.03,PATROL,NONE,14.62,19.7,OPTIMA,0.0
122.93,43.76,-14.14,80.0,-0.05,PATROL,NONE,14.55,19.79,OPTIMA,0.0
122.94,43.76,-14.18,80.0,-0.03,PATROL,NONE,14.5,19.87,OPTIMA,0.0
122.95,43.76,-14.22,80.0,-0.3,PATROL,NONE,14.49,19.88,OPTIMA,0.0
122.96,43.76,-14.26,80.0,-0.11,PATROL,NONE,14.6,19.72,OPTIMA,0.0
122.97,43.76,-14.3,80.0,-0.02,PATROL,NONE,14.64,19.67,OPTIMA,0.0
122.98,43.76,-14.34,80.0,0.02,PATROL,NONE,14.67,19.63,OPTIMA,0.0
122.99,43.76,-14.38,80.0,0.03,PATROL,NONE,14.7,19.59,OPTIMA,0.0
123.0,43.76,-14.42,80.0,0.03,PATROL,NONE,14.72,19.56,OPTIMA,0.0
123.01,43.76,-14.47,80.0,0.02,PATROL,NONE,14.74,19.54,OPTIMA,0.0
123.02,43.76,-14.51,80.0,0.13,PATROL,NONE,14.75,19.52,OPTIMA,0.0
123.03,43.76,-14.55,80.0,0.19,PATROL,NONE,14.75,19.52,OPTIMA,0.0
123.04,43.76,-14.59,52.72,0.19,PATROL,NONE,14.75,12.86,OPTIMA,0.0
123.05,43.76,-14.63,80.0,-0.03,PATROL,NONE,14.64,19.67,OPTIMA,0.0
123.06,43.77,-14.67,80.0,-0.1,PATROL,NONE,14.61,19.71,OPTIMA,0.0
123.07,43.77,-14.71,80.0,-0.08,PATROL,NONE,14.51,19.84,OPTIMA,0.0
123.08,43.77,-14.75,80.0,0.0,PATROL,NONE,14.47,19.91,OPTIMA,0.0
123.09,43.77,-14.79,80.0,-0.32,PATROL,NONE,14.46,19.92,OPTIMA,0.0
123.1,43.77,-14.83,80.0,-0.11,PATROL,NONE,14.58,19.75,OPTIMA,0.0
123.11,43.77,-14.87,80.0,-0.02,PATROL,NONE,14.63,19.69,OPTIMA,0.0
123.12,43.77,-14.91,80.0,0.02,PATROL,NONE,14.66,19.64,OPTIMA,0.0
123.13,43.77,-14.95,80.0,0.03,PATROL,NONE,14.69,19.6,OPTIMA,0.0
123.14,43.77,-14.99,80.0,0.02,PATROL,NONE,14.71,19.57,OPTIMA,0.0
123.15,43.77,-15.03,80.0,0.02,PATROL,NONE,14.73,19.55,OPTIMA,0.0
123.16,43.77,-15.08,80.0,0.02,PATROL,NONE,14.75,19.53,OPTIMA,0.0
123.17,43.77,-15.12,80.0,0.01,PATROL,NONE,14.76,19.51,OPTIMA,0.0
123.18,43.77,-15.16,80.0,0.01,PATROL,NONE,14.77,19.5,OPTIMA,0.0
123.19,43.77,-15.2,80.0,0.01,PATROL,NONE,14.78,19.49,OPTIMA,0.0
123.2,43.77,-15.24,80.0,0.01,PATROL,NONE,14.78,19.48,OPTIMA,0.0
123.21,43.77,-15.28,80.0,0.01,PATROL,NONE,14.79,19.48,OPTIMA,0.0
123.22,43.77,-15.32,80.0,0.01,PATROL,NONE,14.79,19.47,OPTIMA,0.0
123.23,43.77,-15.36,80.0,0.01,PATROL,NONE,14.79,19.47,OPTIMA,0.0
123.24,43.77,-15.4,80.0,0.01,PATROL,NONE,14.8,19.47,OPTIMA,0.0
123.25,43.77,-15.45,80.0,0.01,PATROL,NONE,14.8,19.46,OPTIMA,0.0
123.26,43.77,-15.49,80.0,0.01,PATROL,NONE,14.8,19.46,OPTIMA,0.0
123.27,43.77,-15.53,80.0,0.01,PATROL,NONE,14.8,19.46,OPTIMA,0.0
123.28,43.77,-15.57,80.0,0.01,PATROL,NONE,14.8,19.46,OPTIMA,0.0
123.29,43.77,-15.61,80.0,0.01,PATROL,NONE,14.8,19.46,OPTIMA,0.0
123.3,43.77,-15.65,80.0,0.01,PATROL,NONE,14.8,19.46,OPTIMA,0.0
123.31,43.77,-15.69,80.0,0.01,PATROL,NONE,14.8,19.45,OPTIMA,0.0
123.32,43.77,-15.73,79.25,0.01,PATROL,NONE,14.8,19.27,OPTIMA,0.0
123.33,43.78,-15.77,79.2,0.01,PATROL,NONE,14.8,19.26,OPTIMA,0.0
123.34,43.78,-15.82,79.14,0.01,PATROL,NONE,14.8,19.24,OPTIMA,0.0
123.35,43.78,-15.86,79.09,0.01,PATROL,NONE,14.8,19.23,OPTIMA,0.0
123.36,43.78,-15.9,79.03,0.01,PATROL,NONE,14.8,19.22,OPTIMA,0.0
123.37,43.78,-15.94,78.98,0.01,PATROL,NONE,14.81,19.2,OPTIMA,0.0
123.38,43.78,-15.98,77.54,0.01,PATROL,NONE,14.81,18.85,OPTIMA,0.0
123.39,43.78,-16.02,78.9,0.01,PATROL,NONE,14.81,19.18,OPTIMA,0.0
123.4,43.78,-16.06,77.51,0.01,PATROL,NONE,14.81,18.85,OPTIMA,0.0
123.41,43.78,-16.1,77.47,0.01,PATROL,NONE,14.81,18.84,OPTIMA,0.0
123.42,43.78,-16.15,77.41,0.11,PATROL,NONE,14.81,18.82,OPTIMA,0.0
123.43,43.78,-16.19,77.36,0.02,PATROL,NONE,14.81,18.81,OPTIMA,0.0
123.44,43.78,-16.23,77.31,-0.02,PATROL,NONE,14.85,18.74,OPTIMA,0.0
123.45,43.78,-16.27,77.27,-0.02,PATROL,NONE,14.87,18.71,OPTIMA,0.0
123.46,43.78,-16.31,77.22,-0.01,PATROL,NONE,14.88,18.68,OPTIMA,0.0
123.47,43.78,-16.35,78.61,-0.01,PATROL,NONE,14.89,19.0,OPTIMA,0.0
123.48,43.78,-16.39,78.57,-0.0,PATROL,NONE,14.9,18.98,OPTIMA,0.0
123.49,43.78,-16.44,78.53,-0.11,PATROL,NONE,14.91,18.96,OPTIMA,0.0
123.5,43.78,-16.48,77.04,-0.01,PATROL,NONE,14.91,18.6,OPTIMA,0.0
123.51,43.78,-16.52,80.0,0.02,PATROL,NONE,14.87,19.36,OPTIMA,0.0
123.52,43.78,-16.56,80.0,0.02,PATROL,NONE,14.86,19.38,OPTIMA,0.0
123.53,43.78,-16.6,80.0,0.02,PATROL,NONE,14.85,19.39,OPTIMA,0.0
123.54,43.79,-16.64,80.0,0.12,PATROL,NONE,14.84,19.41,OPTIMA,0.0
123.55,43.79,-16.68,80.0,0.02,PATROL,NONE,14.84,19.41,OPTIMA,0.0
123.56,43.79,-16.72,80.0,-0.01,PATROL,NONE,14.87,19.36,OPTIMA,0.0
123.57,43.79,-16.77,80.0,-0.01,PATROL,NONE,14.89,19.35,OPTIMA,0.0
123.58,43.79,-16.81,80.0,-0.01,PATROL,NONE,14.9,19.33,OPTIMA,0.0
123.59,43.79,-16.85,80.0,-0.01,PATROL,NONE,14.91,19.32,OPTIMA,0.0
123.6,43.79,-16.89,80.0,-0.0,PATROL,NONE,14.91,19.31,OPTIMA,0.0
123.61,43.79,-16.93,80.0,-0.0,PATROL,NONE,14.92,19.31,OPTIMA,0.0
123.62,43.79,-16.97,80.0,-0.0,PATROL,NONE,14.92,19.3,OPTIMA,0.0
123.63,43.79,-17.01,80.0,-0.0,PATROL,NONE,14.93,19.3,OPTIMA,0.0
123.64,43.79,-17.06,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
123.65,43.79,-17.1,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
123.66,43.79,-17.14,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
123.67,43.79,-17.18,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
123.68,43.8,-17.22,80.0,-0.01,PATROL,NONE,14.93,19.28,OPTIMA,0.0
123.69,43.8,-17.26,80.0,-0.01,PATROL,NONE,14.93,19.28,OPTIMA,0.0
123.7,43.8,-17.31,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.71,43.8,-17.35,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.72,43.8,-17.39,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.73,43.8,-17.43,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.74,43.8,-17.47,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.75,43.8,-17.51,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.76,43.8,-17.55,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.77,43.8,-17.6,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.78,43.8,-17.64,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.79,43.8,-17.68,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.8,43.8,-17.72,80.0,-0.11,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.81,43.8,-17.76,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
123.82,43.8,-17.8,80.0,0.02,PATROL,NONE,14.89,19.34,OPTIMA,0.0
123.83,43.8,-17.85,80.0,0.02,PATROL,NONE,14.88,19.36,OPTIMA,0.0
123.84,43.8,-17.89,80.0,0.02,PATROL,NONE,14.86,19.38,OPTIMA,0.0
123.85,43.8,-17.93,80.0,0.01,PATROL,NONE,14.85,19.39,OPTIMA,0.0
123.86,43.8,-17.97,80.0,0.12,PATROL,NONE,14.84,19.41,OPTIMA,0.0
123.87,43.81,-18.01,80.0,0.02,PATROL,NONE,14.84,19.41,OPTIMA,0.0
123.88,43.81,-18.05,80.0,-0.01,PATROL,NONE,14.87,19.36,OPTIMA,0.0
123.89,43.81,-18.09,80.0,-0.01,PATROL,NONE,14.89,19.35,OPTIMA,0.0
123.9,43.81,-18.13,80.0,-0.01,PATROL,NONE,14.9,19.33,OPTIMA,0.0
123.91,43.81,-18.18,80.0,-0.0,PATROL,NONE,14.91,19.32,OPTIMA,0.0
123.92,43.81,-18.22,80.0,-0.0,PATROL,NONE,14.91,19.31,OPTIMA,0.0
123.93,43.81,-18.26,80.0,-0.0,PATROL,NONE,14.92,19.31,OPTIMA,0.0
123.94,43.81,-18.3,80.0,-0.0,PATROL,NONE,14.92,19.3,OPTIMA,0.0
123.95,43.81,-18.34,80.0,-0.0,PATROL,NONE,14.93,19.3,OPTIMA,0.0
123.96,43.81,-18.38,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
123.97,43.81,-18.43,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
123.98,43.81,-18.47,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
123.99,43.81,-18.51,80.0,-0.0,PATROL,NONE,14.93,19.29,OPTIMA,0.0
124.0,43.81,-18.55,80.0,-0.0,PATROL,NONE,14.93,19.28,OPTIMA,0.0
124.01,43.81,-18.59,80.0,-0.0,PATROL,NONE,14.93,19.28,OPTIMA,0.0
124.02,43.82,-18.63,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.03,43.82,-18.67,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.04,43.82,-18.72,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.05,43.82,-18.76,80.0,-0.1,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.06,43.82,-18.8,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.07,43.82,-18.84,80.0,0.03,PATROL,NONE,14.89,19.34,OPTIMA,0.0
124.08,43.82,-18.88,80.0,0.03,PATROL,NONE,14.87,19.36,OPTIMA,0.0
124.09,43.82,-18.92,80.0,0.02,PATROL,NONE,14.86,19.38,OPTIMA,0.0
124.1,43.82,-18.96,80.0,0.02,PATROL,NONE,14.85,19.39,OPTIMA,0.0
124.11,43.82,-19.01,80.0,0.02,PATROL,NONE,14.84,19.41,OPTIMA,0.0
124.12,43.82,-19.05,80.0,0.01,PATROL,NONE,14.83,19.42,OPTIMA,0.0
124.13,43.82,-19.09,80.0,0.12,PATROL,NONE,14.83,19.42,OPTIMA,0.0
124.14,43.82,-19.13,80.0,0.02,PATROL,NONE,14.83,19.42,OPTIMA,0.0
124.15,43.82,-19.17,80.0,-0.08,PATROL,NONE,14.83,19.42,OPTIMA,0.0
124.16,43.82,-19.21,80.0,-0.03,PATROL,NONE,14.83,19.42,OPTIMA,0.0
124.17,43.82,-19.25,80.0,0.1,PATROL,NONE,14.83,19.42,OPTIMA,0.0
124.18,43.82,-19.29,80.0,0.02,PATROL,NONE,14.83,19.42,OPTIMA,0.0
124.19,43.83,-19.34,80.0,-0.01,PATROL,NONE,14.87,19.37,OPTIMA,0.0
124.2,43.83,-19.38,80.0,-0.01,PATROL,NONE,14.88,19.35,OPTIMA,0.0
124.21,43.83,-19.42,80.0,-0.01,PATROL,NONE,14.89,19.34,OPTIMA,0.0
124.22,43.83,-19.46,80.0,-0.01,PATROL,NONE,14.9,19.33,OPTIMA,0.0
124.23,43.83,-19.5,80.0,-0.01,PATROL,NONE,14.91,19.32,OPTIMA,0.0
124.24,43.83,-19.54,80.0,-0.01,PATROL,NONE,14.91,19.31,OPTIMA,0.0
124.25,43.83,-19.58,80.0,-0.01,PATROL,NONE,14.92,19.3,OPTIMA,0.0
124.26,43.83,-19.63,80.0,-0.01,PATROL,NONE,14.92,19.3,OPTIMA,0.0
124.27,43.83,-19.67,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
124.28,43.83,-19.71,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
124.29,43.83,-19.75,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
124.3,43.83,-19.79,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
124.31,43.83,-19.83,80.0,-0.01,PATROL,NONE,14.93,19.29,OPTIMA,0.0
124.32,43.83,-19.87,80.0,-0.01,PATROL,NONE,14.93,19.28,OPTIMA,0.0
124.33,43.84,-19.92,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.34,43.84,-19.96,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.35,43.84,-20.0,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.36,43.84,-20.04,80.0,-0.01,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.37,43.84,-20.08,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.38,43.84,-20.12,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.39,43.84,-20.17,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.4,43.84,-20.21,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.41,43.84,-20.25,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.42,43.84,-20.29,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.43,43.84,-20.33,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.44,43.84,-20.37,80.0,-0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.45,43.84,-20.41,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.46,43.84,-20.46,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.47,43.84,-20.5,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.48,43.84,-20.54,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.49,43.85,-20.58,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.5,43.85,-20.62,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.51,43.85,-20.66,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.52,43.85,-20.71,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.53,43.85,-20.75,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.54,43.85,-20.79,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
124.55,43.85,-20.83,80.0,0.0,PATROL,NONE,14.94,19.28,OPTIMA,0.0
