Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
63.83,55.92,-46.46,6.32,-0.05,AEB_SOFT,NONE,23.53,0.97,RESTORED,9.98
63.84,55.99,-46.47,6.13,0.02,AEB_SOFT,NONE,23.72,0.93,RESTORED,9.98
63.85,56.06,-46.47,6.55,0.09,AEB_SOFT,NONE,23.55,1.0,RESTORED,9.98
63.86,56.12,-46.48,30.22,0.28,PATROL,NONE,23.35,4.66,RESTORED,9.98
63.87,56.19,-46.49,80.0,0.24,PATROL,NONE,23.15,12.44,RESTORED,9.98
63.88,56.25,-46.5,80.0,0.35,PATROL,NONE,23.35,12.34,RESTORED,9.98
63.89,56.32,-46.51,80.0,0.35,PATROL,NONE,23.54,12.24,RESTORED,9.98
63.9,56.38,-46.52,80.0,0.23,PATROL,NONE,23.73,12.14,RESTORED,9.98
63.91,56.45,-46.52,31.57,0.25,PATROL,NONE,23.93,4.75,RESTORED,9.98
63.92,56.52,-46.53,31.47,0.16,PATROL,NONE,24.12,4.7,RESTORED,9.98
63.93,56.59,-46.54,31.03,0.22,PATROL,NONE,24.33,4.59,RESTORED,9.98
63.94,56.66,-46.54,31.01,0.19,PATROL,NONE,24.52,4.55,RESTORED,9.98
63.95,56.72,-46.55,31.01,0.17,PATROL,NONE,24.72,4.52,RESTORED,9.98
63.96,56.79,-46.55,31.07,0.11,PATROL,NONE,24.92,4.49,RESTORED,9.98
63.97,56.86,-46.56,31.17,0.18,PATROL,NONE,25.12,4.47,RESTORED,9.98
63.98,56.94,-46.56,31.25,0.17,PATROL,NONE,25.32,4.44,RESTORED,9.98
63.99,57.01,-46.57,30.51,0.1,PATROL,NONE,25.52,4.3,RESTORED,9.98
64.0,57.08,-46.57,30.49,0.19,PATROL,NONE,25.72,4.27,RESTORED,9.98
64.01,57.15,-46.58,30.46,0.18,PATROL,NONE,25.92,4.23,RESTORED,9.98
64.02,57.22,-46.58,30.41,0.14,PATROL,NONE,26.12,4.19,RESTORED,9.98
64.03,57.3,-46.58,30.37,0.18,PATROL,NONE,26.32,4.15,RESTORED,9.98
64.04,57.37,-46.59,30.33,0.11,PATROL,NONE,26.52,4.12,RESTORED,9.98
64.05,57.45,-46.59,30.29,0.04,PATROL,NONE,26.71,4.08,RESTORED,9.98
64.06,57.52,-46.59,30.25,0.03,PATROL,NONE,26.91,4.05,RESTORED,9.98
64.07,57.6,-46.6,30.21,0.02,PATROL,NONE,27.11,4.01,RESTORED,9.98
64.08,57.67,-46.6,30.17,0.05,PATROL,NONE,27.31,3.98,RESTORED,9.98
64.09,57.75,-46.6,30.12,0.04,PATROL,NONE,27.5,3.94,RESTORED,9.98
64.1,57.83,-46.6,30.07,0.04,PATROL,NONE,27.7,3.91,RESTORED,9.98
64.11,57.91,-46.6,30.02,0.04,PATROL,NONE,27.9,3.87,RESTORED,9.98
64.12,57.98,-46.61,29.97,0.0,PATROL,NONE,28.1,3.84,RESTORED,9.98
64.13,58.06,-46.61,29.94,-0.03,PATROL,NONE,28.31,3.81,RESTORED,9.98
64.14,58.14,-46.61,29.91,-0.02,PATROL,NONE,28.5,3.78,RESTORED,9.98
64.15,58.22,-46.61,29.88,-0.01,PATROL,NONE,28.7,3.75,RESTORED,9.98
64.16,58.3,-46.62,29.85,0.02,PATROL,NONE,28.89,3.72,RESTORED,9.98
64.17,58.39,-46.62,29.81,0.05,PATROL,NONE,29.09,3.69,RESTORED,9.98
64.18,58.47,-46.62,29.78,-0.05,PATROL,NONE,29.29,3.66,RESTORED,9.98
64.19,58.55,-46.63,29.74,0.03,PATROL,NONE,29.49,3.63,RESTORED,9.98
64.2,58.63,-46.63,29.7,0.07,PATROL,NONE,29.69,3.6,RESTORED,9.98
64.21,58.72,-46.63,29.66,0.08,PATROL,NONE,29.89,3.57,RESTORED,9.98
64.22,58.8,-46.63,29.61,0.13,PATROL,NONE,30.09,3.54,RESTORED,9.98
64.23,58.89,-46.64,29.56,-0.01,PATROL,NONE,30.28,3.51,RESTORED,9.98
64.24,58.98,-46.64,29.5,0.15,PATROL,NONE,30.48,3.48,RESTORED,9.98
64.25,59.06,-46.64,29.44,0.03,PATROL,NONE,30.68,3.46,RESTORED,9.98
64.26,59.15,-46.64,29.38,0.16,PATROL,NONE,30.88,3.42,RESTORED,9.98
64.27,59.24,-46.65,29.32,0.01,PATROL,NONE,31.08,3.4,RESTORED,9.98
64.28,59.33,-46.65,29.27,0.08,PATROL,NONE,31.28,3.37,RESTORED,9.98
64.29,59.42,-46.65,29.21,0.11,PATROL,NONE,31.48,3.34,RESTORED,9.98
64.3,59.51,-46.65,29.81,0.07,PATROL,NONE,31.67,3.39,RESTORED,9.98
64.31,59.6,-46.65,29.75,0.08,PATROL,NONE,31.87,3.36,RESTORED,9.98
64.32,59.69,-46.66,29.7,0.08,PATROL,NONE,32.07,3.33,RESTORED,9.98
64.33,59.78,-46.66,29.65,0.07,PATROL,NONE,32.27,3.31,RESTORED,9.98
64.34,59.88,-46.66,29.6,0.06,PATROL,NONE,32.47,3.28,RESTORED,9.98
64.35,59.97,-46.66,29.56,0.07,PATROL,NONE,32.67,3.26,RESTORED,9.98
64.36,60.06,-46.66,29.53,0.09,PATROL,NONE,32.86,3.23,RESTORED,9.98
64.37,60.16,-46.67,29.49,0.09,PATROL,NONE,33.06,3.21,RESTORED,9.98
64.38,60.25,-46.67,29.46,0.16,PATROL,NONE,33.26,3.19,RESTORED,9.98
64.39,60.35,-46.67,29.42,0.14,PATROL,NONE,33.45,3.17,RESTORED,9.98
64.4,60.44,-46.67,29.38,0.14,PATROL,NONE,33.66,3.14,RESTORED,9.98
64.41,60.54,-46.67,29.35,0.15,PATROL,NONE,33.85,3.12,RESTORED,9.98
64.42,60.64,-46.67,29.31,0.14,PATROL,NONE,34.05,3.1,RESTORED,9.98
64.43,60.73,-46.67,29.28,0.14,PATROL,NONE,34.25,3.08,RESTORED,9.98
64.44,60.83,-46.67,29.26,0.14,PATROL,NONE,34.45,3.06,RESTORED,9.98
64.45,60.93,-46.68,29.23,0.06,PATROL,NONE,34.65,3.04,RESTORED,9.98
64.46,61.03,-46.68,29.21,0.14,PATROL,NONE,34.84,3.02,RESTORED,9.98
64.47,61.13,-46.68,29.17,0.24,PATROL,NONE,35.04,3.0,RESTORED,9.98
64.48,61.23,-46.68,29.14,0.22,PATROL,NONE,35.23,2.98,RESTORED,9.98
64.49,61.33,-46.68,29.09,0.2,PATROL,NONE,35.44,2.96,RESTORED,9.98
64.5,61.43,-46.68,29.05,0.03,PATROL,NONE,35.63,2.94,RESTORED,9.98
64.51,61.54,-46.68,29.01,0.17,PATROL,NONE,35.81,2.92,RESTORED,9.98
64.52,61.64,-46.68,28.97,0.09,PATROL,NONE,36.0,2.9,RESTORED,9.98
64.53,61.74,-46.68,28.94,0.1,PATROL,NONE,36.23,2.88,RESTORED,9.98
64.54,61.85,-46.68,28.91,0.12,PATROL,NONE,36.34,2.86,RESTORED,9.98
64.55,61.95,-46.68,28.89,0.14,PATROL,NONE,36.51,2.85,RESTORED,9.98
64.56,62.05,-46.68,28.87,0.29,PATROL,NONE,36.65,2.84,RESTORED,9.98
64.57,62.16,-46.68,28.84,0.29,PATROL,NONE,36.8,2.82,RESTORED,9.98
64.58,62.26,-46.68,28.81,0.31,PATROL,NONE,36.94,2.81,RESTORED,9.98
64.59,62.37,-46.67,28.78,0.32,PATROL,NONE,37.04,2.8,RESTORED,9.98
64.6,62.48,-46.67,28.74,0.31,PATROL,NONE,37.13,2.79,RESTORED,9.98
64.61,62.58,-46.67,28.69,0.29,PATROL,NONE,37.22,2.77,RESTORED,9.98
64.62,62.69,-46.67,28.63,0.27,PATROL,NONE,37.31,2.76,RESTORED,9.98
64.63,62.79,-46.67,28.57,0.26,PATROL,NONE,37.41,2.75,RESTORED,9.98
64.64,62.9,-46.66,28.52,0.24,PATROL,NONE,37.51,2.74,RESTORED,9.98
64.65,63.01,-46.66,28.46,0.23,PATROL,NONE,37.6,2.72,RESTORED,9.98
64.66,63.12,-46.66,28.41,0.22,PATROL,NONE,37.7,2.71,RESTORED,9.98
64.67,63.22,-46.65,28.37,0.15,PATROL,NONE,37.8,2.7,RESTORED,9.98
64.68,63.33,-46.65,28.34,0.26,PATROL,NONE,37.99,2.69,RESTORED,9.98
64.69,63.44,-46.64,28.33,0.27,PATROL,NONE,37.99,2.68,RESTORED,9.98
64.7,63.54,-46.64,28.32,0.21,PATROL,NONE,38.03,2.68,RESTORED,9.98
64.71,63.65,-46.63,28.31,0.17,PATROL,NONE,38.04,2.68,RESTORED,9.98
64.72,63.76,-46.63,28.3,0.15,PATROL,NONE,38.06,2.68,RESTORED,9.98
64.73,63.87,-46.63,80.0,0.14,PATROL,NONE,38.08,7.56,RESTORED,9.98
64.74,63.97,-46.62,80.0,0.17,PATROL,NONE,38.11,7.56,RESTORED,9.98
64.75,64.08,-46.62,28.76,0.11,PATROL,NONE,38.14,2.71,RESTORED,9.98
64.76,64.19,-46.61,28.61,0.12,PATROL,NONE,38.18,2.7,RESTORED,9.98
64.77,64.29,-46.61,28.54,0.15,PATROL,NONE,38.1,2.7,RESTORED,9.98
64.78,64.4,-46.6,80.0,0.24,PATROL,NONE,38.06,7.57,RESTORED,9.98
64.79,64.51,-46.59,29.9,0.29,PATROL,NONE,37.99,2.83,RESTORED,9.98
64.8,64.61,-46.59,29.75,0.28,PATROL,NONE,37.94,2.82,RESTORED,9.98
64.81,64.72,-46.58,29.68,0.26,PATROL,NONE,37.9,2.82,RESTORED,9.98
64.82,64.83,-46.58,3.15,0.11,AEB_FULL,NONE,37.86,0.3,RESTORED,9.98
64.83,64.93,-46.57,5.81,0.15,AEB_FULL,NONE,37.86,0.55,RESTORED,9.98
64.84,65.04,-46.57,6.87,0.21,AEB_FULL,NONE,37.65,0.66,RESTORED,9.98
64.85,65.14,-46.56,1.22,0.24,AEB_FULL,NONE,37.46,0.12,RESTORED,9.98
64.86,65.25,-46.55,62.57,0.25,PATROL,NONE,37.27,6.04,RESTORED,9.98
64.87,65.35,-46.55,12.03,0.25,AEB_STRONG,NONE,37.07,1.17,RESTORED,9.98
64.88,65.45,-46.54,57.91,0.26,PATROL,NONE,37.27,5.59,RESTORED,9.98
64.89,65.56,-46.53,44.79,0.25,PATROL,NONE,37.07,4.35,RESTORED,9.98
64.9,65.66,-46.53,14.44,0.24,AEB_SOFT,NONE,37.25,1.4,RESTORED,9.98
64.91,65.76,-46.52,14.49,0.28,AEB_SOFT,NONE,37.27,1.4,RESTORED,9.98
64.92,65.87,-46.51,14.28,0.24,AEB_SOFT,NONE,37.08,1.39,RESTORED,9.98
64.93,65.97,-46.5,55.95,0.23,PATROL,NONE,36.89,5.46,RESTORED,9.98
64.94,66.07,-46.5,15.52,0.21,AEB_SOFT,NONE,36.7,1.52,RESTORED,9.98
64.95,66.18,-46.49,14.9,0.23,AEB_SOFT,NONE,36.88,1.45,RESTORED,9.98
64.96,66.28,-46.48,14.68,0.24,AEB_SOFT,NONE,36.69,1.44,RESTORED,9.98
64.97,66.38,-46.47,14.53,0.24,AEB_SOFT,NONE,36.5,1.43,RESTORED,9.98
64.98,66.48,-46.46,14.56,0.24,AEB_SOFT,NONE,36.3,1.44,RESTORED,9.98
64.99,66.58,-46.45,52.55,0.16,PATROL,NONE,36.11,5.24,RESTORED,9.98
65.0,66.68,-46.44,50.66,0.22,PATROL,NONE,35.91,5.08,RESTORED,9.98
65.01,66.78,-46.44,16.19,0.28,AEB_SOFT,NONE,36.09,1.62,RESTORED,9.98
65.02,66.88,-46.43,15.17,0.33,AEB_SOFT,NONE,36.28,1.51,RESTORED,9.98
65.03,66.98,-46.42,56.87,0.32,PATROL,NONE,36.09,5.67,RESTORED,9.98
65.04,67.08,-46.41,58.97,0.26,PATROL,NONE,35.9,5.91,RESTORED,9.98
65.05,67.18,-46.4,64.88,0.27,PATROL,NONE,36.08,6.47,RESTORED,9.98
65.06,67.28,-46.38,72.52,0.29,PATROL,NONE,36.28,7.2,RESTORED,9.98
65.07,67.38,-46.37,80.0,0.21,PATROL,NONE,36.48,7.9,RESTORED,9.98
65.08,67.49,-46.36,80.0,0.23,PATROL,NONE,36.67,7.85,RESTORED,9.98
65.09,67.59,-46.35,80.0,0.22,PATROL,NONE,36.87,7.81,RESTORED,9.98
65.1,67.69,-46.34,80.0,0.2,PATROL,NONE,37.07,7.77,RESTORED,9.98
65.11,67.79,-46.33,27.69,0.19,PATROL,NONE,37.26,2.68,RESTORED,9.98
65.12,67.9,-46.31,27.61,0.27,PATROL,NONE,37.45,2.65,RESTORED,9.98
65.13,68.0,-46.3,27.54,0.25,PATROL,NONE,37.56,2.64,RESTORED,9.98
65.14,68.11,-46.29,27.52,0.19,PATROL,NONE,37.64,2.63,RESTORED,9.98
65.15,68.21,-46.27,27.54,0.18,PATROL,NONE,37.66,2.63,RESTORED,9.98
65.16,68.31,-46.26,27.56,0.2,PATROL,NONE,37.67,2.63,RESTORED,9.98
65.17,68.42,-46.25,27.57,0.19,PATROL,NONE,37.68,2.63,RESTORED,9.98
65.18,68.52,-46.23,27.57,0.19,PATROL,NONE,37.69,2.63,RESTORED,9.98
65.19,68.63,-46.22,27.56,0.27,PATROL,NONE,37.7,2.63,RESTORED,9.98
65.2,68.73,-46.21,27.53,0.22,PATROL,NONE,37.7,2.63,RESTORED,9.98
65.21,68.84,-46.19,27.5,0.11,PATROL,NONE,37.7,2.63,RESTORED,9.98
65.22,68.94,-46.18,27.46,0.11,PATROL,NONE,37.78,2.62,RESTORED,9.98
65.23,69.05,-46.16,27.42,0.21,PATROL,NONE,37.77,2.61,RESTORED,9.98
65.24,69.15,-46.15,26.71,0.25,PATROL,NONE,37.76,2.55,RESTORED,9.98
65.25,69.26,-46.13,26.67,0.25,PATROL,NONE,37.75,2.54,RESTORED,9.98
65.26,69.36,-46.12,26.66,0.24,PATROL,NONE,37.75,2.54,RESTORED,9.98
65.27,69.47,-46.1,26.66,0.11,PATROL,NONE,37.74,2.54,RESTORED,9.98
65.28,69.57,-46.08,26.69,0.17,PATROL,NONE,37.75,2.55,RESTORED,9.98
65.29,69.68,-46.07,26.74,0.23,PATROL,NONE,37.57,2.56,RESTORED,9.98
65.3,69.78,-46.05,26.77,0.25,PATROL,NONE,37.48,2.57,RESTORED,9.98
65.31,69.88,-46.04,27.69,0.25,PATROL,NONE,37.42,2.66,RESTORED,9.98
65.32,69.99,-46.02,80.0,0.24,PATROL,NONE,37.37,7.71,RESTORED,9.98
65.33,70.09,-46.0,29.1,0.23,PATROL,NONE,37.33,2.81,RESTORED,9.98
65.34,70.19,-45.99,28.94,0.26,PATROL,NONE,37.3,2.79,RESTORED,9.98
65.35,70.3,-45.97,80.0,0.23,PATROL,NONE,37.28,7.73,RESTORED,9.98
65.36,70.4,-45.95,27.19,0.23,PATROL,NONE,37.26,2.63,RESTORED,9.98
65.37,70.5,-45.94,3.74,0.24,AEB_FULL,NONE,37.24,0.36,RESTORED,9.98
65.38,70.61,-45.92,7.29,0.25,AEB_FULL,NONE,37.23,0.7,RESTORED,9.98
65.39,70.71,-45.9,9.08,0.26,AEB_FULL,NONE,37.02,0.88,RESTORED,9.98
65.4,70.81,-45.89,11.21,0.26,AEB_STRONG,NONE,36.83,1.1,RESTORED,9.98
65.41,70.91,-45.87,57.32,0.25,PATROL,NONE,36.64,5.63,RESTORED,9.98
65.42,71.01,-45.85,50.67,0.23,PATROL,NONE,36.44,5.01,RESTORED,9.98
65.43,71.11,-45.83,16.17,0.14,AEB_SOFT,NONE,36.64,1.59,RESTORED,9.98
65.44,71.22,-45.81,15.97,0.27,AEB_SOFT,NONE,36.83,1.56,RESTORED,9.98
65.45,71.32,-45.79,47.75,0.33,PATROL,NONE,36.65,4.69,RESTORED,9.98
65.46,71.42,-45.78,48.84,0.31,PATROL,NONE,36.45,4.82,RESTORED,9.98
65.47,71.52,-45.76,16.29,0.3,AEB_SOFT,NONE,36.64,1.6,RESTORED,9.98
65.48,71.62,-45.74,14.79,0.31,AEB_SOFT,NONE,36.83,1.45,RESTORED,9.98
65.49,71.72,-45.72,12.9,0.3,AEB_STRONG,NONE,36.64,1.27,RESTORED,9.98
65.5,71.82,-45.7,12.11,0.29,AEB_STRONG,NONE,36.45,1.2,RESTORED,9.98
65.51,71.92,-45.68,60.33,0.26,PATROL,NONE,36.25,5.99,RESTORED,9.98
65.52,72.02,-45.66,62.79,0.24,PATROL,NONE,36.05,6.27,RESTORED,9.98
65.53,72.11,-45.64,8.71,0.22,AEB_FULL,NONE,36.25,0.86,RESTORED,9.98
65.54,72.21,-45.62,7.05,0.22,AEB_FULL,NONE,36.44,0.7,RESTORED,9.98
65.55,72.31,-45.6,5.31,0.22,AEB_FULL,NONE,36.23,0.53,RESTORED,9.98
65.56,72.41,-45.57,5.4,0.22,AEB_FULL,NONE,36.04,0.54,RESTORED,9.98
65.57,72.51,-45.55,75.45,0.2,PATROL,NONE,35.85,7.58,RESTORED,9.98
65.58,72.61,-45.53,77.98,0.2,PATROL,NONE,35.65,7.87,RESTORED,9.98
65.59,72.7,-45.51,1.9,0.2,AEB_FULL,NONE,35.85,0.19,RESTORED,9.98
65.6,72.8,-45.49,1.48,0.22,AEB_FULL,NONE,36.04,0.15,RESTORED,9.98
65.61,72.9,-45.47,2.77,0.23,AEB_FULL,NONE,35.84,0.28,RESTORED,9.98
65.62,73.0,-45.45,27.77,0.23,PATROL,NONE,35.65,2.8,RESTORED,9.98
65.63,73.09,-45.42,27.62,0.23,PATROL,NONE,35.45,2.8,RESTORED,9.98
65.64,73.19,-45.4,27.58,0.23,PATROL,NONE,35.65,2.78,RESTORED,9.98
65.65,73.29,-45.38,1.24,0.25,AEB_FULL,NONE,35.84,0.12,RESTORED,9.98
65.66,73.39,-45.36,28.93,0.18,PATROL,NONE,36.04,2.89,RESTORED,9.98
65.67,73.48,-45.33,28.77,0.25,PATROL,NONE,35.84,2.89,RESTORED,9.98
65.68,73.58,-45.31,80.0,0.29,PATROL,NONE,36.04,7.99,RESTORED,9.98
65.69,73.68,-45.29,27.08,0.29,PATROL,NONE,36.24,2.69,RESTORED,9.98
65.7,73.78,-45.26,26.93,0.29,PATROL,NONE,36.43,2.66,RESTORED,9.98
65.71,73.88,-45.24,26.59,0.28,PATROL,NONE,36.63,2.61,RESTORED,9.98
65.72,73.98,-45.21,26.53,0.27,PATROL,NONE,36.82,2.59,RESTORED,9.98
65.73,74.08,-45.19,26.47,0.26,PATROL,NONE,37.02,2.57,RESTORED,9.98
65.74,74.18,-45.16,26.44,0.26,PATROL,NONE,37.17,2.56,RESTORED,9.98
65.75,74.28,-45.14,26.43,0.26,PATROL,NONE,37.18,2.56,RESTORED,9.98
65.76,74.38,-45.11,26.43,0.39,PATROL,NONE,37.18,2.56,RESTORED,9.98
65.77,74.48,-45.08,27.02,0.28,PATROL,NONE,37.18,2.62,RESTORED,9.98
65.78,74.58,-45.06,27.01,0.18,PATROL,NONE,37.35,2.6,RESTORED,9.98
65.79,74.68,-45.03,27.0,0.2,PATROL,NONE,37.44,2.6,RESTORED,9.98
65.8,74.78,-45.0,26.99,0.19,PATROL,NONE,37.5,2.59,RESTORED,9.98
65.81,74.88,-44.97,26.97,0.1,PATROL,NONE,37.54,2.59,RESTORED,9.98
65.82,74.99,-44.94,26.95,0.16,PATROL,NONE,37.54,2.58,RESTORED,9.98
65.83,75.09,-44.92,26.91,0.21,PATROL,NONE,37.42,2.59,RESTORED,9.98
65.84,75.19,-44.89,26.88,0.24,PATROL,NONE,37.37,2.59,RESTORED,9.98
65.85,75.29,-44.86,26.84,0.25,PATROL,NONE,37.33,2.59,RESTORED,9.98
65.86,75.39,-44.83,26.81,0.26,PATROL,NONE,37.3,2.59,RESTORED,9.98
65.87,75.49,-44.8,26.8,0.27,PATROL,NONE,37.28,2.59,RESTORED,9.98
65.88,75.59,-44.77,26.83,0.26,PATROL,NONE,37.26,2.59,RESTORED,9.98
65.89,75.69,-44.75,26.87,0.2,PATROL,NONE,37.24,2.6,RESTORED,9.98
65.9,75.79,-44.72,26.91,0.27,PATROL,NONE,37.23,2.6,RESTORED,9.98
65.91,75.89,-44.69,80.0,0.3,PATROL,NONE,37.22,7.74,RESTORED,9.98
65.92,75.99,-44.66,80.0,0.3,PATROL,NONE,37.21,7.74,RESTORED,9.98
65.93,76.09,-44.63,80.0,0.3,PATROL,NONE,37.21,7.74,RESTORED,9.98
65.94,76.19,-44.6,80.0,0.28,PATROL,NONE,37.2,7.74,RESTORED,9.98
65.95,76.29,-44.57,80.0,0.27,PATROL,NONE,37.2,7.74,RESTORED,9.98
65.96,76.39,-44.53,27.42,0.26,PATROL,NONE,37.2,2.65,RESTORED,9.98
65.97,76.49,-44.5,27.26,0.24,PATROL,NONE,37.19,2.64,RESTORED,9.98
65.98,76.59,-44.47,3.96,0.09,AEB_FULL,NONE,37.19,0.38,RESTORED,9.98
65.99,76.69,-44.44,2.74,0.17,AEB_FULL,NONE,37.19,0.26,RESTORED,9.98
66.0,76.79,-44.41,78.06,0.25,PATROL,NONE,36.99,7.6,RESTORED,9.98
66.01,76.89,-44.38,72.25,0.33,PATROL,NONE,36.79,7.07,RESTORED,9.98
66.02,76.99,-44.35,6.76,0.36,AEB_FULL,NONE,36.93,0.66,RESTORED,9.98
66.03,77.08,-44.32,7.51,0.29,AEB_FULL,NONE,37.03,0.73,RESTORED,9.98
66.04,77.18,-44.28,8.46,0.28,AEB_FULL,NONE,36.83,0.83,RESTORED,9.98
66.05,77.28,-44.25,9.0,0.27,AEB_FULL,NONE,36.64,0.88,RESTORED,9.98
66.06,77.38,-44.22,63.53,0.26,PATROL,NONE,36.44,6.28,RESTORED,9.98
66.07,77.47,-44.19,60.56,0.29,PATROL,NONE,36.25,6.02,RESTORED,9.98
66.08,77.57,-44.15,11.27,0.15,AEB_STRONG,NONE,36.41,1.11,RESTORED,9.98
66.09,77.67,-44.12,11.42,0.3,AEB_STRONG,NONE,36.54,1.13,RESTORED,9.98
66.1,77.76,-44.09,58.64,0.2,PATROL,NONE,36.34,5.81,RESTORED,9.98
66.11,77.86,-44.06,59.48,0.24,PATROL,NONE,36.15,5.92,RESTORED,9.98
66.12,77.95,-44.02,11.54,0.28,AEB_STRONG,NONE,36.35,1.14,RESTORED,9.98
66.13,78.05,-43.99,10.19,0.33,AEB_STRONG,NONE,36.54,1.0,RESTORED,9.98
66.14,78.14,-43.95,8.44,0.33,AEB_FULL,NONE,36.34,0.84,RESTORED,9.98
66.15,78.24,-43.92,7.4,0.3,AEB_FULL,NONE,36.15,0.74,RESTORED,9.98
66.16,78.33,-43.89,7.83,0.27,AEB_FULL,NONE,35.95,0.78,RESTORED,9.98
66.17,78.43,-43.85,67.32,0.26,PATROL,NONE,35.75,6.78,RESTORED,9.98
66.18,78.52,-43.82,7.97,0.22,AEB_FULL,NONE,35.55,0.81,RESTORED,9.98
66.19,78.61,-43.78,7.83,0.22,AEB_FULL,NONE,35.75,0.79,RESTORED,9.98
66.2,78.71,-43.75,7.01,0.22,AEB_FULL,NONE,35.55,0.71,RESTORED,9.98
66.21,78.8,-43.71,7.32,0.22,AEB_FULL,NONE,35.35,0.74,RESTORED,9.98
66.22,78.89,-43.68,64.77,0.21,PATROL,NONE,35.16,6.63,RESTORED,9.98
66.23,78.98,-43.64,62.95,0.19,PATROL,NONE,34.96,6.48,RESTORED,9.98
66.24,79.07,-43.61,8.91,0.22,AEB_FULL,NONE,35.16,0.91,RESTORED,9.98
66.25,79.17,-43.57,7.75,0.21,AEB_FULL,NONE,35.35,0.79,RESTORED,9.98
66.26,79.26,-43.54,7.9,0.21,AEB_FULL,NONE,35.15,0.81,RESTORED,9.98
66.27,79.35,-43.5,7.7,0.29,AEB_FULL,NONE,34.96,0.79,RESTORED,9.98
66.28,79.44,-43.47,8.95,0.11,AEB_FULL,NONE,34.76,0.93,RESTORED,9.98
66.29,79.53,-43.43,9.25,0.25,AEB_STRONG,NONE,34.57,0.96,RESTORED,9.98
66.3,79.62,-43.4,10.04,0.32,AEB_STRONG,NONE,34.37,1.05,RESTORED,9.98
66.31,79.71,-43.36,10.51,0.12,AEB_STRONG,NONE,34.17,1.11,RESTORED,9.98
66.32,79.79,-43.33,42.69,0.26,PATROL,NONE,33.98,4.52,RESTORED,9.98
66.33,79.88,-43.29,54.95,0.26,PATROL,NONE,33.78,5.86,RESTORED,9.98
66.34,79.97,-43.26,53.49,0.16,PATROL,NONE,33.97,5.67,RESTORED,9.98
66.35,80.06,-43.22,13.44,0.21,AEB_SOFT,NONE,34.17,1.42,RESTORED,9.98
66.36,80.15,-43.18,11.64,0.3,AEB_SOFT,NONE,34.36,1.22,RESTORED,9.98
66.37,80.24,-43.15,10.72,0.3,AEB_STRONG,NONE,34.18,1.13,RESTORED,9.98
66.38,80.32,-43.11,61.25,0.28,PATROL,NONE,33.99,6.49,RESTORED,9.98
66.39,80.41,-43.08,64.68,0.23,PATROL,NONE,33.78,6.89,RESTORED,9.98
66.4,80.5,-43.04,68.14,0.21,PATROL,NONE,33.98,7.22,RESTORED,9.98
66.41,80.58,-43.0,3.51,0.22,AEB_FULL,NONE,34.17,0.37,RESTORED,9.98
66.42,80.67,-42.96,3.4,0.25,AEB_FULL,NONE,34.36,0.36,RESTORED,9.98
66.43,80.76,-42.93,80.0,0.25,PATROL,NONE,34.16,8.43,RESTORED,9.98
66.44,80.85,-42.89,27.46,0.22,PATROL,NONE,33.97,2.91,RESTORED,9.98
66.45,80.93,-42.85,27.31,0.23,PATROL,NONE,34.17,2.88,RESTORED,9.98
66.46,81.02,-42.81,27.31,0.22,PATROL,NONE,34.36,2.86,RESTORED,9.98
66.47,81.11,-42.77,80.0,0.21,PATROL,NONE,34.56,8.33,RESTORED,9.98
66.48,81.2,-42.73,28.89,0.25,PATROL,NONE,34.76,2.99,RESTORED,9.98
66.49,81.29,-42.69,26.9,0.22,PATROL,NONE,34.95,2.77,RESTORED,9.98
66.5,81.38,-42.65,26.85,0.22,PATROL,NONE,35.15,2.75,RESTORED,9.98
66.51,81.47,-42.61,26.82,0.23,PATROL,NONE,35.35,2.73,RESTORED,9.98
66.52,81.56,-42.57,26.18,0.24,PATROL,NONE,35.54,2.65,RESTORED,9.98
66.53,81.65,-42.53,26.24,0.25,PATROL,NONE,35.74,2.64,RESTORED,9.98
66.54,81.74,-42.49,26.31,0.26,PATROL,NONE,35.94,2.64,RESTORED,9.98
66.55,81.83,-42.45,26.37,0.25,PATROL,NONE,36.14,2.63,RESTORED,9.98
66.56,81.92,-42.4,26.37,0.25,PATROL,NONE,36.33,2.61,RESTORED,9.98
66.57,82.01,-42.36,25.71,0.24,PATROL,NONE,36.53,2.53,RESTORED,9.98
66.58,82.11,-42.32,25.71,0.17,PATROL,NONE,36.73,2.52,RESTORED,9.98
66.59,82.2,-42.27,25.71,0.26,PATROL,NONE,36.93,2.51,RESTORED,9.98
66.6,82.29,-42.23,25.71,0.32,PATROL,NONE,37.11,2.49,RESTORED,9.98
66.61,82.39,-42.18,25.71,0.32,PATROL,NONE,37.17,2.49,RESTORED,9.98
66.62,82.48,-42.14,25.69,0.43,PATROL,NONE,37.17,2.49,RESTORED,9.98
66.63,82.57,-42.09,25.69,0.24,PATROL,NONE,37.17,2.49,RESTORED,9.98
66.64,82.67,-42.04,25.69,0.21,PATROL,NONE,37.18,2.49,RESTORED,9.98
66.65,82.76,-42.0,25.68,0.22,PATROL,NONE,37.24,2.48,RESTORED,9.98
66.66,82.86,-41.95,26.81,0.23,PATROL,NONE,37.23,2.59,RESTORED,9.98
66.67,82.95,-41.9,26.82,0.24,PATROL,NONE,37.22,2.59,RESTORED,9.98
