Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
48.5,43.79,-18.62,76.02,-0.06,PATROL,NONE,39.45,6.94,OPTIMA,0.0
48.51,43.8,-18.73,75.89,-0.06,PATROL,NONE,39.48,6.92,OPTIMA,0.0
48.52,43.8,-18.84,75.76,-0.06,PATROL,NONE,39.5,6.91,OPTIMA,0.0
48.53,43.8,-18.95,75.63,-0.06,PATROL,NONE,39.51,6.89,OPTIMA,0.0
48.54,43.8,-19.06,75.51,-0.05,PATROL,NONE,39.52,6.88,OPTIMA,0.0
48.55,43.8,-19.17,75.4,-0.05,PATROL,NONE,39.53,6.87,OPTIMA,0.0
48.56,43.8,-19.28,75.32,-0.04,PATROL,NONE,39.54,6.86,OPTIMA,0.0
48.57,43.81,-19.39,75.25,-0.0,PATROL,NONE,39.55,6.85,OPTIMA,0.0
48.58,43.81,-19.5,80.0,-0.01,PATROL,NONE,39.56,7.28,OPTIMA,0.0
48.59,43.81,-19.62,80.0,0.02,PATROL,NONE,39.56,7.28,OPTIMA,0.0
48.6,43.81,-19.73,80.0,0.03,PATROL,NONE,39.56,7.28,OPTIMA,0.0
48.61,43.81,-19.84,80.0,0.03,PATROL,NONE,39.56,7.28,OPTIMA,0.0
48.62,43.81,-19.95,80.0,0.02,PATROL,NONE,39.56,7.28,OPTIMA,0.0
48.63,43.82,-20.06,80.0,0.01,PATROL,NONE,39.57,7.28,OPTIMA,0.0
48.64,43.82,-20.17,80.0,0.01,PATROL,NONE,39.57,7.28,OPTIMA,0.0
48.65,43.82,-20.28,80.0,0.0,PATROL,NONE,39.57,7.28,OPTIMA,0.0
48.66,43.82,-20.39,80.0,-0.0,PATROL,NONE,39.57,7.28,OPTIMA,0.0
48.67,43.82,-20.5,80.0,-0.04,PATROL,NONE,39.57,7.28,OPTIMA,0.0
48.68,43.82,-20.62,80.0,-0.19,PATROL,NONE,39.58,7.28,OPTIMA,0.0
48.69,43.82,-20.73,80.0,-0.11,PATROL,NONE,39.57,7.28,OPTIMA,0.0
48.7,43.83,-20.84,80.0,-0.04,PATROL,NONE,39.46,7.3,OPTIMA,0.0
48.71,43.83,-20.95,80.0,-0.0,PATROL,NONE,39.42,7.31,OPTIMA,0.0
48.72,43.83,-21.06,80.0,0.02,PATROL,NONE,39.38,7.31,OPTIMA,0.0
48.73,43.83,-21.17,80.0,0.03,PATROL,NONE,39.36,7.32,OPTIMA,0.0
48.74,43.83,-21.28,80.0,0.04,PATROL,NONE,39.33,7.32,OPTIMA,0.0
48.75,43.83,-21.39,80.0,0.04,PATROL,NONE,39.32,7.32,OPTIMA,0.0
48.76,43.83,-21.5,80.0,0.12,PATROL,NONE,39.3,7.33,OPTIMA,0.0
48.77,43.83,-21.61,80.0,0.1,PATROL,NONE,39.3,7.33,OPTIMA,0.0
48.78,43.83,-21.72,80.0,0.04,PATROL,NONE,39.29,7.33,OPTIMA,0.0
48.79,43.83,-21.83,80.0,0.21,PATROL,NONE,39.28,7.33,OPTIMA,0.0
48.8,43.84,-21.94,80.0,0.06,PATROL,NONE,39.27,7.33,OPTIMA,0.0
48.81,43.84,-22.05,80.0,0.16,PATROL,NONE,39.28,7.33,OPTIMA,0.0
48.82,43.84,-22.16,80.0,0.11,PATROL,NONE,39.27,7.33,OPTIMA,0.0
48.83,43.84,-22.27,80.0,0.07,PATROL,NONE,39.41,7.31,OPTIMA,0.0
48.84,43.85,-22.38,80.0,0.04,PATROL,NONE,39.44,7.3,OPTIMA,0.0
48.85,43.85,-22.49,80.0,0.02,PATROL,NONE,39.47,7.3,OPTIMA,0.0
48.86,43.85,-22.6,80.0,0.0,PATROL,NONE,39.49,7.29,OPTIMA,0.0
48.87,43.85,-22.71,80.0,0.03,PATROL,NONE,39.51,7.29,OPTIMA,0.0
48.88,43.86,-22.82,80.0,-0.08,PATROL,NONE,39.52,7.29,OPTIMA,0.0
48.89,43.86,-22.93,80.0,-0.21,PATROL,NONE,39.53,7.28,OPTIMA,0.0
48.9,43.86,-23.04,80.0,-0.13,PATROL,NONE,39.53,7.29,OPTIMA,0.0
48.91,43.86,-23.15,80.0,-0.06,PATROL,NONE,39.43,7.3,OPTIMA,0.0
48.92,43.86,-23.26,80.0,-0.02,PATROL,NONE,39.4,7.31,OPTIMA,0.0
48.93,43.86,-23.37,80.0,0.01,PATROL,NONE,39.37,7.32,OPTIMA,0.0
48.94,43.87,-23.49,80.0,0.02,PATROL,NONE,39.34,7.32,OPTIMA,0.0
48.95,43.87,-23.6,80.0,0.02,PATROL,NONE,39.32,7.32,OPTIMA,0.0
48.96,43.87,-23.71,80.0,0.03,PATROL,NONE,39.31,7.33,OPTIMA,0.0
48.97,43.87,-23.82,80.0,0.09,PATROL,NONE,39.3,7.33,OPTIMA,0.0
48.98,43.87,-23.93,80.0,0.08,PATROL,NONE,39.29,7.33,OPTIMA,0.0
48.99,43.87,-24.04,80.0,0.03,PATROL,NONE,39.28,7.33,OPTIMA,0.0
49.0,43.87,-24.15,80.0,0.2,PATROL,NONE,39.28,7.33,OPTIMA,0.0
49.01,43.88,-24.26,80.0,0.14,PATROL,NONE,39.27,7.33,OPTIMA,0.0
49.02,43.88,-24.37,80.0,0.09,PATROL,NONE,39.38,7.31,OPTIMA,0.0
49.03,43.88,-24.48,80.0,0.06,PATROL,NONE,39.42,7.31,OPTIMA,0.0
49.04,43.88,-24.59,80.0,0.03,PATROL,NONE,39.45,7.3,OPTIMA,0.0
49.05,43.89,-24.7,80.0,0.02,PATROL,NONE,39.47,7.3,OPTIMA,0.0
49.06,43.89,-24.81,80.0,0.13,PATROL,NONE,39.49,7.29,OPTIMA,0.0
49.07,43.89,-24.92,80.0,0.05,PATROL,NONE,39.49,7.29,OPTIMA,0.0
49.08,43.9,-25.03,80.0,0.01,PATROL,NONE,39.34,7.32,OPTIMA,0.0
49.09,43.9,-25.14,80.0,-0.11,PATROL,NONE,39.28,7.33,OPTIMA,0.0
49.1,43.9,-25.25,80.0,-0.02,PATROL,NONE,39.23,7.34,OPTIMA,0.0
49.11,43.91,-25.36,80.0,-0.18,PATROL,NONE,39.23,7.34,OPTIMA,0.0
49.12,43.91,-25.47,80.0,-0.19,PATROL,NONE,39.22,7.34,OPTIMA,0.0
49.13,43.91,-25.58,80.0,-0.15,PATROL,NONE,39.06,7.37,OPTIMA,0.0
49.14,43.92,-25.69,80.0,-0.12,PATROL,NONE,39.06,7.37,OPTIMA,0.0
49.15,43.92,-25.8,80.0,-0.11,PATROL,NONE,39.05,7.38,OPTIMA,0.0
49.16,43.92,-25.91,80.0,0.02,PATROL,NONE,39.05,7.38,OPTIMA,0.0
49.17,43.92,-26.02,80.0,-0.04,PATROL,NONE,39.05,7.38,OPTIMA,0.0
49.18,43.93,-26.13,80.0,0.02,PATROL,NONE,38.87,7.41,OPTIMA,0.0
49.19,43.93,-26.23,80.0,-0.02,PATROL,NONE,38.88,7.41,OPTIMA,0.0
49.2,43.93,-26.34,67.91,-0.07,PATROL,NONE,38.67,6.32,OPTIMA,0.0
49.21,43.94,-26.45,67.07,-0.15,PATROL,NONE,38.65,6.25,OPTIMA,0.0
49.22,43.94,-26.56,80.0,0.19,PATROL,NONE,38.55,7.47,OPTIMA,0.0
49.23,43.95,-26.67,80.0,-0.2,PATROL,NONE,38.4,7.5,OPTIMA,0.0
49.24,43.96,-26.77,78.06,-0.4,PATROL,NONE,38.2,7.36,OPTIMA,0.0
49.25,43.97,-26.88,64.67,-0.55,PATROL,NONE,38.01,6.13,OPTIMA,0.0
49.26,43.97,-26.99,48.8,-0.64,PATROL,NONE,37.8,4.65,OPTIMA,0.0
49.27,43.98,-27.09,43.56,-0.68,PATROL,NONE,37.6,4.17,OPTIMA,0.0
49.28,43.98,-27.19,41.4,-0.68,PATROL,NONE,37.4,3.99,OPTIMA,0.0
49.29,43.99,-27.3,35.96,-0.68,PATROL,NONE,37.21,3.48,OPTIMA,0.0
49.3,43.99,-27.4,33.33,-0.69,PATROL,NONE,37.01,3.24,OPTIMA,0.0
49.31,43.99,-27.5,31.2,-0.69,PATROL,NONE,36.81,3.05,OPTIMA,0.0
49.32,43.99,-27.61,29.72,-0.62,PATROL,NONE,36.62,2.92,OPTIMA,0.0
49.33,43.99,-27.71,28.63,-0.62,PATROL,NONE,36.41,2.83,OPTIMA,0.0
49.34,43.99,-27.81,27.86,-0.57,PATROL,NONE,36.22,2.77,OPTIMA,0.0
49.35,43.99,-27.91,27.39,-0.54,PATROL,NONE,36.03,2.74,OPTIMA,0.0
49.36,43.98,-28.01,27.37,-0.6,PATROL,NONE,35.85,2.75,OPTIMA,0.0
49.37,43.98,-28.11,27.93,-0.57,PATROL,NONE,35.84,2.81,OPTIMA,0.0
49.38,43.97,-28.21,29.32,-0.45,PATROL,NONE,35.92,2.94,OPTIMA,0.0
49.39,43.97,-28.31,32.32,-0.37,PATROL,NONE,36.11,3.22,OPTIMA,0.0
49.4,43.96,-28.41,34.87,-0.3,PATROL,NONE,36.29,3.46,OPTIMA,0.0
49.41,43.96,-28.51,39.9,-0.24,KINEMATIC_TURN,NONE,36.52,3.93,OPTIMA,0.0
49.42,43.95,-28.61,48.09,-0.1,KINEMATIC_TURN,NONE,36.7,4.72,OPTIMA,0.0
49.43,43.94,-28.72,58.14,-0.13,KINEMATIC_TURN,NONE,36.5,5.73,OPTIMA,0.0
49.44,43.94,-28.82,68.66,-0.33,KINEMATIC_TURN,NONE,36.32,6.81,OPTIMA,0.0
49.45,43.93,-28.92,80.0,0.11,KINEMATIC_TURN,NONE,36.14,7.97,OPTIMA,0.0
49.46,43.92,-29.02,80.0,0.16,KINEMATIC_TURN,NONE,35.95,8.01,OPTIMA,0.0
49.47,43.91,-29.11,80.0,0.18,KINEMATIC_TURN,NONE,35.74,8.06,OPTIMA,0.0
49.48,43.9,-29.21,80.0,0.22,KINEMATIC_TURN,NONE,35.54,8.1,OPTIMA,0.0
49.49,43.89,-29.31,80.0,0.26,KINEMATIC_TURN,NONE,35.34,8.15,OPTIMA,0.0
49.5,43.88,-29.41,80.0,0.3,KINEMATIC_TURN,NONE,35.14,8.2,OPTIMA,0.0
49.51,43.87,-29.5,68.66,0.31,KINEMATIC_TURN,NONE,34.94,7.07,OPTIMA,0.0
49.52,43.87,-29.6,73.0,0.3,KINEMATIC_TURN,NONE,34.74,7.56,OPTIMA,0.0
49.53,43.86,-29.69,63.51,0.31,KINEMATIC_TURN,NONE,34.55,6.62,OPTIMA,0.0
49.54,43.85,-29.79,61.09,0.34,KINEMATIC_TURN,NONE,34.35,6.4,OPTIMA,0.0
49.55,43.84,-29.88,51.1,0.44,KINEMATIC_TURN,NONE,34.15,5.39,OPTIMA,0.0
49.56,43.83,-29.98,45.98,0.5,KINEMATIC_TURN,NONE,33.96,4.87,OPTIMA,0.0
49.57,43.83,-30.07,41.87,0.52,KINEMATIC_TURN,NONE,33.76,4.46,OPTIMA,0.0
49.58,43.82,-30.16,37.92,0.51,KINEMATIC_TURN,NONE,33.56,4.07,OPTIMA,0.0
49.59,43.81,-30.25,34.82,0.49,KINEMATIC_TURN,NONE,33.36,3.76,OPTIMA,0.0
49.6,43.81,-30.34,32.27,0.46,KINEMATIC_TURN,NONE,33.16,3.5,OPTIMA,0.0
49.61,43.8,-30.43,30.43,0.94,KINEMATIC_TURN,NONE,32.96,3.32,OPTIMA,0.0
49.62,43.8,-30.52,28.7,0.25,KINEMATIC_TURN,NONE,32.75,3.15,OPTIMA,0.0
49.63,43.8,-30.61,27.29,0.31,KINEMATIC_TURN,NONE,32.57,3.02,OPTIMA,0.0
49.64,43.79,-30.7,25.15,0.33,KINEMATIC_TURN,NONE,32.37,2.8,OPTIMA,0.0
49.65,43.79,-30.79,24.28,0.34,KINEMATIC_TURN,NONE,32.17,2.72,OPTIMA,0.0
49.66,43.79,-30.87,23.62,0.34,KINEMATIC_TURN,NONE,31.97,2.66,OPTIMA,0.0
49.67,43.78,-30.96,23.25,0.37,KINEMATIC_TURN,NONE,31.77,2.63,OPTIMA,0.0
49.68,43.78,-31.05,23.12,0.4,KINEMATIC_TURN,NONE,31.57,2.64,OPTIMA,0.0
49.69,43.78,-31.13,23.22,0.4,KINEMATIC_TURN,NONE,31.37,2.66,OPTIMA,0.0
49.7,43.78,-31.22,23.63,0.41,KINEMATIC_TURN,NONE,31.17,2.73,OPTIMA,0.0
49.71,43.78,-31.3,24.24,0.4,KINEMATIC_TURN,NONE,30.97,2.82,OPTIMA,0.0
49.72,43.78,-31.39,25.18,0.37,KINEMATIC_TURN,NONE,30.78,2.95,OPTIMA,0.0
49.73,43.78,-31.47,26.66,0.34,KINEMATIC_TURN,NONE,30.58,3.14,OPTIMA,0.0
49.74,43.78,-31.55,27.56,0.3,KINEMATIC_TURN,NONE,30.38,3.27,OPTIMA,0.0
49.75,43.78,-31.63,29.33,0.27,KINEMATIC_TURN,NONE,30.18,3.5,OPTIMA,0.0
49.76,43.78,-31.72,30.85,-0.07,KINEMATIC_TURN,NONE,29.98,3.7,OPTIMA,0.0
49.77,43.77,-31.8,32.54,0.05,KINEMATIC_TURN,NONE,29.79,3.93,OPTIMA,0.0
49.78,43.77,-31.88,34.35,0.11,KINEMATIC_TURN,NONE,29.59,4.18,OPTIMA,0.0
49.79,43.77,-31.96,36.12,0.08,KINEMATIC_TURN,NONE,29.39,4.42,OPTIMA,0.0
49.8,43.77,-32.04,37.6,0.29,KINEMATIC_TURN,NONE,29.19,4.64,OPTIMA,0.0
49.81,43.77,-32.12,37.61,0.09,KINEMATIC_TURN,NONE,28.99,4.67,OPTIMA,0.0
49.82,43.77,-32.2,39.89,0.15,KINEMATIC_TURN,NONE,28.8,4.99,OPTIMA,0.0
49.83,43.77,-32.28,40.4,0.13,KINEMATIC_TURN,NONE,28.6,5.09,OPTIMA,0.0
49.84,43.77,-32.36,40.92,0.14,KINEMATIC_TURN,NONE,28.4,5.19,OPTIMA,0.0
49.85,43.77,-32.43,41.24,0.24,KINEMATIC_TURN,NONE,28.2,5.27,OPTIMA,0.0
49.86,43.77,-32.51,41.43,0.37,KINEMATIC_TURN,NONE,28.0,5.33,OPTIMA,0.0
49.87,43.77,-32.59,41.25,0.46,KINEMATIC_TURN,NONE,27.8,5.34,OPTIMA,0.0
49.88,43.78,-32.66,41.15,0.42,KINEMATIC_TURN,NONE,27.6,5.37,OPTIMA,0.0
49.89,43.78,-32.74,40.65,0.38,KINEMATIC_TURN,NONE,27.4,5.34,OPTIMA,0.0
49.9,43.78,-32.81,39.9,0.34,KINEMATIC_TURN,NONE,27.2,5.28,OPTIMA,0.0
49.91,43.78,-32.89,38.78,0.09,KINEMATIC_TURN,NONE,27.01,5.17,OPTIMA,0.0
49.92,43.78,-32.96,37.26,0.23,KINEMATIC_TURN,NONE,26.81,5.0,OPTIMA,0.0
49.93,43.79,-33.03,35.66,0.35,KINEMATIC_TURN,NONE,26.62,4.82,OPTIMA,0.0
49.94,43.79,-33.11,33.99,0.41,KINEMATIC_TURN,NONE,26.42,4.63,OPTIMA,0.0
49.95,43.79,-33.18,32.6,0.36,KINEMATIC_TURN,NONE,26.22,4.48,OPTIMA,0.0
49.96,43.79,-33.25,30.77,0.34,KINEMATIC_TURN,NONE,26.01,4.26,OPTIMA,0.0
49.97,43.8,-33.32,30.4,0.33,KINEMATIC_TURN,NONE,25.81,4.24,OPTIMA,0.0
49.98,43.8,-33.38,29.9,0.32,KINEMATIC_TURN,NONE,25.61,4.2,OPTIMA,0.0
49.99,43.81,-33.45,29.69,0.31,KINEMATIC_TURN,NONE,25.41,4.21,OPTIMA,0.0
50.0,43.81,-33.52,29.68,0.31,KINEMATIC_TURN,NONE,25.21,4.24,OPTIMA,0.0
50.01,43.82,-33.59,30.13,0.31,KINEMATIC_TURN,NONE,25.01,4.34,OPTIMA,0.0
50.02,43.82,-33.66,30.55,0.3,KINEMATIC_TURN,NONE,24.81,4.43,OPTIMA,0.0
50.03,43.83,-33.72,31.17,0.13,KINEMATIC_TURN,NONE,24.61,4.56,OPTIMA,0.0
50.04,43.83,-33.79,31.76,0.18,KINEMATIC_TURN,NONE,24.42,4.68,OPTIMA,0.0
50.05,43.84,-33.85,32.48,0.15,KINEMATIC_TURN,NONE,24.22,4.83,OPTIMA,0.0
50.06,43.85,-33.92,33.26,0.12,KINEMATIC_TURN,NONE,24.02,4.99,OPTIMA,0.0
50.07,43.85,-33.98,34.01,0.09,KINEMATIC_TURN,NONE,23.82,5.14,OPTIMA,0.0
50.08,43.86,-34.05,34.95,0.08,KINEMATIC_TURN,NONE,23.61,5.33,OPTIMA,0.0
50.09,43.86,-34.11,35.61,0.13,KINEMATIC_TURN,NONE,23.42,5.47,OPTIMA,0.0
50.1,43.87,-34.17,36.38,0.16,KINEMATIC_TURN,NONE,23.22,5.64,OPTIMA,0.0
50.11,43.88,-34.24,37.01,0.31,KINEMATIC_TURN,NONE,23.02,5.79,OPTIMA,0.0
50.12,43.88,-34.3,37.44,0.17,KINEMATIC_TURN,NONE,22.82,5.91,OPTIMA,0.0
50.13,43.89,-34.36,36.17,0.23,KINEMATIC_TURN,NONE,22.62,5.76,OPTIMA,0.0
50.14,43.9,-34.42,37.07,0.23,KINEMATIC_TURN,NONE,22.43,5.95,OPTIMA,0.0
50.15,43.9,-34.48,36.31,0.17,KINEMATIC_TURN,NONE,22.23,5.88,OPTIMA,0.0
50.16,43.91,-34.54,35.64,0.13,KINEMATIC_TURN,NONE,22.02,5.83,OPTIMA,0.0
50.17,43.92,-34.6,35.11,0.16,KINEMATIC_TURN,NONE,21.82,5.79,OPTIMA,0.0
50.18,43.92,-34.65,34.76,0.21,KINEMATIC_TURN,NONE,21.62,5.79,OPTIMA,0.0
50.19,43.93,-34.71,34.6,0.24,KINEMATIC_TURN,NONE,21.42,5.82,OPTIMA,0.0
50.2,43.94,-34.77,34.52,0.24,KINEMATIC_TURN,NONE,21.22,5.86,OPTIMA,0.0
50.21,43.94,-34.83,33.48,0.21,KINEMATIC_TURN,NONE,21.02,5.73,OPTIMA,0.0
50.22,43.95,-34.88,34.67,0.2,KINEMATIC_TURN,NONE,20.82,6.0,OPTIMA,0.0
50.23,43.96,-34.94,34.68,0.19,KINEMATIC_TURN,NONE,20.62,6.06,OPTIMA,0.0
50.24,43.97,-34.99,34.95,0.23,KINEMATIC_TURN,NONE,20.42,6.16,OPTIMA,0.0
50.25,43.97,-35.05,33.98,0.25,KINEMATIC_TURN,NONE,20.21,6.05,OPTIMA,0.0
50.26,43.98,-35.1,35.48,0.17,KINEMATIC_TURN,NONE,20.02,6.38,OPTIMA,0.0
50.27,43.99,-35.15,35.58,0.14,KINEMATIC_TURN,NONE,19.82,6.46,OPTIMA,0.0
50.28,44.0,-35.21,35.47,0.12,KINEMATIC_TURN,NONE,19.62,6.51,OPTIMA,0.0
50.29,44.01,-35.26,35.16,0.11,KINEMATIC_TURN,NONE,19.42,6.52,OPTIMA,0.0
50.3,44.01,-35.31,34.72,0.14,KINEMATIC_TURN,NONE,19.23,6.5,OPTIMA,0.0
50.31,44.02,-35.36,34.13,0.18,KINEMATIC_TURN,NONE,19.03,6.46,OPTIMA,0.0
50.32,44.03,-35.41,33.52,0.2,KINEMATIC_TURN,NONE,18.82,6.41,OPTIMA,0.0
50.33,44.04,-35.46,33.18,0.2,KINEMATIC_TURN,NONE,18.62,6.41,OPTIMA,0.0
50.34,44.05,-35.51,32.61,0.19,KINEMATIC_TURN,NONE,18.42,6.37,OPTIMA,0.0
50.35,44.06,-35.56,32.1,0.14,KINEMATIC_TURN,NONE,18.22,6.34,OPTIMA,0.0
50.36,44.07,-35.6,31.79,0.11,KINEMATIC_TURN,NONE,18.02,6.35,OPTIMA,0.0
50.37,44.07,-35.65,31.53,0.1,KINEMATIC_TURN,NONE,17.82,6.37,OPTIMA,0.0
50.38,44.08,-35.69,31.2,-0.05,KINEMATIC_TURN,NONE,17.62,6.38,OPTIMA,0.0
50.39,44.09,-35.74,30.68,0.02,KINEMATIC_TURN,NONE,17.42,6.34,OPTIMA,0.0
50.4,44.1,-35.78,30.08,0.11,KINEMATIC_TURN,NONE,17.22,6.29,OPTIMA,0.0
50.41,44.1,-35.83,29.53,0.15,KINEMATIC_TURN,NONE,17.02,6.25,OPTIMA,0.0
50.42,44.11,-35.87,28.91,0.19,KINEMATIC_TURN,NONE,16.82,6.19,OPTIMA,0.0
50.43,44.12,-35.91,28.44,0.22,KINEMATIC_TURN,NONE,16.61,6.16,OPTIMA,0.0
50.44,44.12,-35.95,27.98,0.24,KINEMATIC_TURN,NONE,16.41,6.14,OPTIMA,0.0
50.45,44.13,-35.99,27.65,0.24,KINEMATIC_TURN,NONE,16.21,6.14,OPTIMA,0.0
50.46,44.14,-36.03,27.41,0.24,KINEMATIC_TURN,NONE,16.01,6.16,OPTIMA,0.0
50.47,44.14,-36.07,27.01,0.24,KINEMATIC_TURN,NONE,15.81,6.15,OPTIMA,0.0
50.48,44.15,-36.11,26.95,0.26,KINEMATIC_TURN,NONE,15.61,6.22,OPTIMA,0.0
50.49,44.15,-36.15,27.34,0.27,KINEMATIC_TURN,NONE,15.41,6.39,OPTIMA,0.0
50.5,44.16,-36.19,27.44,0.28,KINEMATIC_TURN,NONE,15.21,6.5,OPTIMA,0.0
50.51,44.17,-36.22,27.46,0.28,KINEMATIC_TURN,NONE,15.01,6.59,OPTIMA,0.0
50.52,44.17,-36.26,27.7,0.29,KINEMATIC_TURN,NONE,14.8,6.73,OPTIMA,0.0
50.53,44.18,-36.29,27.96,0.29,KINEMATIC_TURN,NONE,14.6,6.89,OPTIMA,0.0
50.54,44.19,-36.33,28.3,0.28,KINEMATIC_TURN,NONE,14.4,7.07,OPTIMA,0.0
50.55,44.19,-36.36,28.67,0.28,KINEMATIC_TURN,NONE,14.2,7.27,OPTIMA,0.0
50.56,44.2,-36.39,29.26,0.23,KINEMATIC_TURN,NONE,14.0,7.52,OPTIMA,0.0
50.57,44.21,-36.43,29.92,0.19,KINEMATIC_TURN,NONE,13.86,7.77,OPTIMA,0.0
50.58,44.21,-36.46,30.65,0.18,KINEMATIC_TURN,NONE,13.73,8.04,OPTIMA,0.0
50.59,44.22,-36.49,31.9,0.46,KINEMATIC_TURN,NONE,13.59,8.45,OPTIMA,0.0
50.6,44.23,-36.52,33.37,0.14,KINEMATIC_TURN,NONE,13.45,8.93,OPTIMA,0.0
50.61,44.23,-36.56,36.15,0.13,KINEMATIC_TURN,NONE,13.31,9.77,OPTIMA,0.0
50.62,44.24,-36.59,32.8,0.09,KINEMATIC_TURN,NONE,13.18,8.96,OPTIMA,0.0
50.63,44.25,-36.62,40.03,0.03,KINEMATIC_TURN,NONE,13.09,11.01,OPTIMA,0.0
50.64,44.25,-36.65,43.07,-0.02,KINEMATIC_TURN,NONE,13.02,11.91,OPTIMA,0.0
50.65,44.26,-36.68,29.54,-0.07,KINEMATIC_TURN,NONE,12.94,8.22,OPTIMA,0.0
50.66,44.27,-36.71,24.79,-0.1,KINEMATIC_TURN,NONE,12.87,6.94,OPTIMA,0.0
50.67,44.27,-36.74,54.41,0.05,KINEMATIC_TURN,NONE,12.79,15.31,OPTIMA,0.0
50.68,44.28,-36.77,59.74,-0.0,KINEMATIC_TURN,NONE,12.72,16.91,OPTIMA,0.0
50.69,44.29,-36.81,17.33,0.01,KINEMATIC_TURN,NONE,12.65,4.93,OPTIMA,0.0
50.7,44.29,-36.84,40.47,0.02,KINEMATIC_TURN,NONE,12.58,11.58,OPTIMA,0.0
50.71,44.3,-36.87,59.82,0.02,KINEMATIC_TURN,NONE,12.51,17.22,OPTIMA,0.0
50.72,44.3,-36.9,40.78,0.05,KINEMATIC_TURN,NONE,12.44,11.8,OPTIMA,0.0
50.73,44.31,-36.93,17.98,0.1,KINEMATIC_TURN,NONE,12.39,5.22,OPTIMA,0.0
50.74,44.31,-36.96,37.85,0.1,KINEMATIC_TURN,NONE,12.38,11.01,OPTIMA,0.0
50.75,44.32,-36.99,17.32,0.1,KINEMATIC_TURN,NONE,12.37,5.04,OPTIMA,0.0
50.76,44.33,-37.03,50.12,0.1,KINEMATIC_TURN,NONE,12.36,14.6,OPTIMA,0.0
50.77,44.33,-37.06,17.06,0.11,KINEMATIC_TURN,NONE,12.35,4.97,OPTIMA,0.0
50.78,44.34,-37.09,48.46,0.12,KINEMATIC_TURN,NONE,12.34,14.14,OPTIMA,0.0
50.79,44.34,-37.12,16.15,0.15,KINEMATIC_TURN,NONE,12.33,4.72,OPTIMA,0.0
50.8,44.35,-37.15,31.64,0.16,KINEMATIC_TURN,NONE,12.32,9.25,OPTIMA,0.0
50.81,44.36,-37.19,15.94,0.22,KINEMATIC_TURN,NONE,12.31,4.66,OPTIMA,0.0
50.82,44.36,-37.22,30.62,0.24,KINEMATIC_TURN,NONE,12.35,8.92,OPTIMA,0.0
50.83,44.37,-37.25,15.89,0.25,KINEMATIC_TURN,NONE,12.42,4.61,OPTIMA,0.0
50.84,44.38,-37.28,29.67,0.26,KINEMATIC_TURN,NONE,12.48,8.56,OPTIMA,0.0
50.85,44.38,-37.31,29.21,0.26,KINEMATIC_TURN,NONE,12.54,8.39,OPTIMA,0.0
50.86,44.39,-37.34,28.77,0.26,KINEMATIC_TURN,NONE,12.6,8.22,OPTIMA,0.0
50.87,44.4,-37.38,28.34,0.26,KINEMATIC_TURN,NONE,12.66,8.06,OPTIMA,0.0
50.88,44.41,-37.41,21.61,0.26,KINEMATIC_TURN,NONE,12.73,6.11,OPTIMA,0.0
50.89,44.42,-37.44,27.52,0.27,KINEMATIC_TURN,NONE,12.79,7.75,OPTIMA,0.0
50.9,44.43,-37.47,27.12,0.27,KINEMATIC_TURN,NONE,12.85,7.6,OPTIMA,0.0
50.91,44.44,-37.51,26.75,0.36,KINEMATIC_TURN,NONE,12.91,7.46,OPTIMA,0.0
50.92,44.45,-37.54,25.67,0.3,KINEMATIC_TURN,NONE,12.97,7.12,OPTIMA,0.0
50.93,44.46,-37.57,25.53,0.26,KINEMATIC_TURN,NONE,13.03,7.05,OPTIMA,0.0
50.94,44.47,-37.6,25.67,0.23,KINEMATIC_TURN,NONE,13.09,7.06,OPTIMA,0.0
50.95,44.48,-37.64,25.45,0.22,KINEMATIC_TURN,NONE,13.15,6.97,OPTIMA,0.0
50.96,44.5,-37.67,20.47,0.21,KINEMATIC_TURN,NONE,13.22,5.58,OPTIMA,0.0
50.97,44.51,-37.7,20.39,0.21,KINEMATIC_TURN,NONE,13.28,5.53,OPTIMA,0.0
50.98,44.52,-37.73,20.53,0.21,KINEMATIC_TURN,NONE,13.34,5.54,OPTIMA,0.0
50.99,44.53,-37.77,20.34,0.2,KINEMATIC_TURN,NONE,13.39,5.47,OPTIMA,0.0
51.0,44.55,-37.8,25.3,0.2,KINEMATIC_TURN,NONE,13.45,6.77,OPTIMA,0.0
51.01,44.56,-37.83,24.85,0.2,KINEMATIC_TURN,NONE,13.51,6.62,OPTIMA,0.0
51.02,44.58,-37.87,24.89,0.19,KINEMATIC_TURN,NONE,13.57,6.6,OPTIMA,0.0
51.03,44.59,-37.9,10.51,0.19,KINEMATIC_TURN,NONE,13.63,2.78,OPTIMA,0.0
51.04,44.61,-37.94,10.64,0.19,KINEMATIC_TURN,NONE,13.68,2.8,OPTIMA,0.0
51.05,44.62,-37.97,10.58,0.19,KINEMATIC_TURN,NONE,13.74,2.77,OPTIMA,0.0
51.06,44.64,-38.0,10.48,0.19,KINEMATIC_TURN,NONE,13.8,2.73,OPTIMA,0.0
51.07,44.65,-38.04,24.66,0.19,KINEMATIC_TURN,NONE,13.85,6.41,OPTIMA,0.0
